Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,Frequency,R_Score,F_Score,M_Score,RFM_Score,CLV_Proxy,CLV_Enriched,AvgBasketSize,DigitalEngagement,DealSensitivity,CampaignEngagement,HasChildren,CustomerSeniority
33228.0,1,0,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,3,11,0,40,2316,0,1,0,0,0,0,0,1,0,0,66,61,0,6,4,1,2,7,10.401554404145077,20.353523182177238,11.0,9,0.16666666666666666,0,1,6.345205479452055
70440.0,0,0,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,3,11,0,42,2423,0,0,0,1,0,0,0,1,0,0,1484,1396,1,23,3,5,5,13,223.5493190260008,516.4162563546374,64.52173913043478,8,0.043478260869565216,1,0,6.638356164383562
38232.0,1,1,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,3,11,0,49,2322,0,0,0,1,0,0,0,1,0,0,89,56,0,11,1,2,2,5,13.990094745908701,20.230919252011734,8.090909090909092,8,0.36363636363636365,0,1,6.361643835616438
22554.0,1,1,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,3,11,0,65,2762,0,1,0,0,0,0,0,0,0,1,37,33,0,10,4,2,1,7,4.8895727733526435,9.740093285889222,3.7,7,0.4,0,1,7.567123287671233
23536.0,1,0,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,3,11,0,37,2184,0,1,0,0,0,0,0,0,0,1,9,8,0,4,3,1,1,5,1.504120879120879,2.4079360561918697,2.25,3,0.25,0,1,5.983561643835617
49413.0,0,1,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,3,11,0,68,2406,0,1,0,0,0,0,0,1,0,0,258,212,0,13,1,3,3,7,39.13965087281795,56.63618730950402,19.846153846153847,9,0.15384615384615385,0,1,6.5917808219178085
42231.0,1,1,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,3,11,0,51,2255,0,1,0,0,0,0,0,1,0,0,33,29,0,5,1,1,1,3,5.341463414634147,5.962563811684629,6.6,6,0.2,0,1,6.178082191780822
78789.0,0,0,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,3,11,1,40,2849,1,0,0,0,0,0,0,0,1,0,1671,1588,0,16,5,3,5,13,214.08037908037906,551.8717594616114,104.4375,6,0.0625,0,0,7.8054794520547945
56534.0,0,1,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,3,11,1,52,2500,0,0,0,1,0,0,0,1,0,0,769,723,2,25,4,5,4,13,112.274,292.329108762039,30.76,18,0.16,2,1,6.8493150684931505
58350.0,0,1,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,3,11,0,49,2700,0,0,1,0,0,0,0,1,0,0,921,841,0,27,5,5,4,14,124.50555555555555,395.13038655286715,34.111111111111114,14,0.14814814814814814,0,1,7.397260273972603
81217.0,0,0,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,3,11,0,31,2504,0,0,1,0,0,0,0,1,0,0,1073,989,0,22,2,5,4,11,156.40774760383385,288.9703863998481,48.77272727272727,4,0.045454545454545456,0,0,6.86027397260274
49090.0,0,1,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,3,11,0,69,2504,0,0,1,0,0,0,0,1,0,0,588,488,0,21,3,4,4,11,85.71086261980831,197.15310471533073,28.0,14,0.14285714285714285,0,1,6.86027397260274
61787.0,0,0,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,3,11,0,33,2517,1,0,0,0,0,0,0,0,1,0,1234,1149,0,19,2,4,5,11,178.9471593166468,330.9912925673659,64.94736842105263,13,0.05263157894736842,0,0,6.895890410958904
18169.0,1,0,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,35,2654,0,1,0,0,0,0,0,0,0,1,14,7,0,4,3,1,1,5,1.9253956292388845,3.358700479851528,3.5,9,0.25,0,1,7.271232876712329
24336.0,1,0,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,3,11,0,39,2830,0,0,1,0,0,1,0,0,0,0,19,7,0,4,1,1,1,3,2.450530035335689,3.1384284126497946,4.75,8,0.25,0,1,7.7534246575342465
18222.0,0,0,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,3,11,0,30,2704,0,1,0,0,0,0,0,1,0,0,53,39,0,6,2,1,2,5,7.15421597633136,10.540578483333402,8.833333333333334,10,0.16666666666666666,0,0,7.4082191780821915
62335.0,0,1,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,3,11,0,68,2561,1,0,0,0,0,0,0,1,0,0,682,656,0,21,1,4,4,9,97.20031237797735,162.20601811913343,32.476190476190474,5,0.09523809523809523,0,1,7.016438356164383
42033.0,1,1,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,3,11,0,49,2807,0,0,0,1,0,1,0,0,0,0,18,11,0,4,1,1,1,3,2.3405771286070536,2.6616711016177463,4.5,8,0.25,0,1,7.69041095890411
86580.0,0,0,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,3,11,0,37,2646,0,1,0,0,0,0,0,0,0,1,726,706,1,11,2,2,4,8,100.14739229024944,160.06644518272427,66.0,5,0.0,1,0,7.249315068493151
41437.0,1,1,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,63,2804,1,0,0,0,0,0,0,0,0,1,31,30,0,5,5,1,1,7,4.035306704707561,8.781555394035903,6.2,8,0.2,0,1,7.682191780821918
73705.0,0,2,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,3,11,0,69,2275,0,0,0,0,1,0,0,0,1,0,1588,1481,0,25,1,5,5,11,254.778021978022,455.81146708588574,63.52,14,0.08,0,1,6.232876712328767
61064.0,0,1,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,3,11,0,44,2826,0,1,0,0,0,0,0,1,0,0,900,720,0,28,1,5,4,10,116.2420382165605,228.7704477750397,32.142857142857146,14,0.17857142857142858,0,1,7.742465753424658
38452.0,1,1,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0,65,2250,0,1,0,0,0,0,0,0,1,0,70,68,0,9,2,2,2,6,11.355555555555556,18.86457338240284,7.777777777777778,10,0.3333333333333333,0,1,6.164383561643835
18358.0,1,0,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,3,11,0,31,2380,0,0,1,0,0,0,0,1,0,0,53,49,0,10,3,2,2,7,8.128151260504202,15.078226568992642,5.3,10,0.3,0,1,6.52054794520548
55012.0,0,1,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,3,11,0,47,2259,0,0,0,1,0,0,0,0,0,1,647,634,0,25,1,5,4,10,104.53961930057548,188.69683690524363,25.88,13,0.24,0,1,6.189041095890411
9722.0,1,0,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,3,11,1,47,2794,0,0,0,1,0,0,1,0,0,0,61,19,0,11,5,2,2,9,7.968861846814603,19.307221303275973,5.545454545454546,11,0.36363636363636365,0,1,7.654794520547945
38175.0,1,0,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,3,11,0,36,2438,0,1,0,0,0,0,0,0,0,1,150,147,0,11,5,2,2,9,22.45693191140279,54.6942612303087,13.636363636363637,10,0.2727272727272727,0,1,6.67945205479452
58656.0,0,1,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,3,11,0,64,2806,0,0,0,1,0,0,0,0,1,0,1208,1196,1,32,4,5,5,14,157.13471133285816,478.9341976847156,37.75,13,0.125,1,1,7.6876712328767125
52117.0,0,1,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,3,11,0,55,2841,0,0,0,1,0,0,0,1,0,0,259,239,0,13,3,3,3,9,33.275255191833864,62.59531209213193,19.923076923076923,12,0.15384615384615385,0,1,7.7835616438356166
64813.0,1,0,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,3,11,0,42,2337,0,1,0,0,0,0,0,1,0,0,693,641,0,20,1,4,4,9,108.23491655969191,187.40887243633753,34.65,12,0.05,0,1,6.402739726027397
54222.0,0,1,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,3,11,0,47,2279,0,1,0,0,0,0,0,0,0,1,257,250,0,12,1,3,3,7,41.16059675296182,53.17906557230209,21.416666666666668,6,0.08333333333333333,0,1,6.243835616438356
83512.0,0,0,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,3,11,1,34,2171,0,1,0,0,0,0,0,1,0,0,2056,1955,4,22,4,5,5,14,345.6655918931368,881.4188395583744,93.45454545454545,5,0.045454545454545456,4,0,5.947945205479452
77520.0,0,1,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,3,11,1,61,2464,0,1,0,0,0,0,0,0,1,0,1468,1410,3,23,4,5,5,14,217.45941558441558,566.4059196617336,63.82608695652174,12,0.043478260869565216,3,1,6.750684931506849
41154.0,0,1,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,3,11,0,42,2605,0,0,0,1,0,0,0,1,0,0,62,55,0,6,1,1,2,4,8.687140115163148,9.999292122222085,10.333333333333334,6,0.16666666666666666,0,1,7.136986301369863
80398.0,0,0,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,3,11,0,54,2755,0,1,0,0,0,0,0,1,0,0,1571,1545,1,26,1,5,5,11,208.1361161524501,357.60102267771197,60.42307692307692,8,0.038461538461538464,1,0,7.5479452054794525
18746.0,1,0,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,3,11,0,28,2190,0,0,1,0,0,0,1,0,0,0,44,24,0,8,3,2,2,7,7.333333333333333,13.793281653746769,5.5,9,0.25,0,1,6.0
35196.0,1,0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,3,11,0,36,2752,0,0,0,1,0,0,0,1,0,0,310,123,0,18,2,4,3,9,41.1155523255814,76.59063423581406,17.22222222222222,14,0.3333333333333333,0,1,7.53972602739726
60230.0,0,1,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,3,11,0,64,2564,0,0,1,0,0,0,0,1,0,0,1027,987,0,17,2,3,4,9,146.19929797191887,247.2715399102222,60.411764705882355,11,0.11764705882352941,0,1,7.024657534246575
22108.0,1,1,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,3,11,0,43,2211,0,1,0,0,0,0,0,1,0,0,25,19,0,7,3,2,1,6,4.1270918136589785,7.368075589337149,3.5714285714285716,9,0.2857142857142857,0,1,6.057534246575343
44392.0,1,1,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,3,11,0,46,2456,0,0,0,1,0,0,0,1,0,0,182,153,0,14,2,3,3,8,27.048045602605864,45.99502046447354,13.0,11,0.35714285714285715,0,1,6.728767123287671
55424.0,0,1,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,3,11,1,44,2740,0,1,0,0,0,0,0,0,0,1,770,663,1,25,5,5,4,14,102.57299270072993,314.5860917784191,30.8,13,0.16,1,1,7.506849315068493
17688.0,1,0,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,3,11,0,41,2691,0,1,0,0,0,0,0,1,0,0,9,7,0,4,1,1,1,3,1.2207357859531773,1.5634135553245767,2.25,9,0.25,0,1,7.372602739726028
92491.0,0,0,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,3,11,1,37,2583,0,1,0,0,0,0,0,0,0,1,2012,1990,3,25,2,5,5,12,284.312814556717,576.7736590349562,80.48,10,0.04,3,0,7.076712328767123
90273.0,0,0,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,3,11,1,29,2356,0,0,1,0,0,0,0,1,0,0,1880,1769,3,19,4,4,5,13,291.25636672325976,704.1603303537207,98.94736842105263,7,0.05263157894736842,3,0,6.454794520547945
82571.0,0,0,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,3,11,0,58,2247,0,0,0,0,1,0,0,0,0,1,1607,1528,1,24,4,5,5,14,261.0391633288829,698.4345948592851,66.95833333333333,8,0.0,1,0,6.156164383561644
38513.0,1,0,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,3,11,1,38,2311,0,0,1,0,0,0,0,0,0,1,306,288,0,17,4,3,3,10,48.32972739073994,121.25005603314601,18.0,14,0.29411764705882354,0,1,6.331506849315068
16653.0,1,0,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,3,11,1,41,2231,0,0,1,0,0,0,0,0,1,0,62,55,0,9,5,2,2,9,10.143433437920216,23.293917145667844,6.888888888888889,8,0.3333333333333333,0,1,6.112328767123287
42586.0,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,65,2767,0,0,0,1,0,0,0,1,0,0,252,252,0,16,5,3,3,11,33.241778099024216,87.99661672490109,15.75,12,0.3125,0,1,7.580821917808219
23529.0,0,1,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,55,2697,0,0,1,0,0,0,1,0,0,0,34,14,0,5,2,1,1,4,4.601408972932888,6.796725304628141,6.8,7,0.2,0,1,7.389041095890411
74881.0,1,1,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,3,11,0,59,2637,0,0,0,1,0,0,0,0,1,0,910,856,0,27,3,5,4,12,125.95752749336367,310.67748148468837,33.7037037037037,14,0.14814814814814814,0,1,7.2246575342465755
71107.0,0,1,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,3,11,0,69,2656,0,1,0,0,0,0,0,1,0,0,1132,937,0,28,2,5,5,12,155.56475903614458,355.4565212930651,40.42857142857143,11,0.07142857142857142,0,1,7.276712328767124
46910.0,1,1,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,56,2257,0,0,0,1,0,0,0,0,0,1,62,56,0,7,4,2,2,8,10.026583961010191,19.078066733423196,8.857142857142858,8,0.2857142857142857,0,1,6.183561643835616
18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,61,2707,0,1,0,0,0,0,0,1,0,0,41,22,0,5,2,1,1,4,5.528260066494274,7.542432338782886,8.2,9,0.2,0,0,7.416438356164384
37244.0,1,1,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,3,11,0,65,2587,1,0,0,0,0,0,0,1,0,0,30,5,1,5,1,1,1,3,4.232701971395439,5.1544108573441285,6.0,8,0.2,1,1,7.087671232876712
82427.0,0,0,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,3,11,0,54,2268,0,0,0,1,0,0,0,1,0,0,1349,1242,1,21,4,4,5,13,217.10097001763668,532.017223214467,64.23809523809524,4,0.047619047619047616,1,0,6.213698630136986
75342.0,0,1,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,3,11,0,62,2578,0,0,1,0,0,1,0,0,0,0,537,511,0,18,4,4,3,11,76.02986811481769,174.31325177369524,29.833333333333332,9,0.05555555555555555,0,1,7.063013698630137
70044.0,0,1,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,3,11,0,66,2655,1,0,0,0,0,0,0,1,0,0,1490,1476,0,26,3,5,5,13,204.83992467043313,504.66552265527434,57.30769230769231,12,0.15384615384615385,0,1,7.273972602739726
79146.0,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,53,2225,0,0,1,0,0,0,0,1,0,0,548,532,0,19,4,4,3,11,89.89662921348315,216.03065935023082,28.842105263157894,14,0.10526315789473684,0,1,6.095890410958904
77437.0,0,0,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,3,11,0,57,2374,0,1,0,0,0,0,0,1,0,0,1096,1067,1,23,2,5,4,11,168.5088458298231,334.4051514142226,47.65217391304348,5,0.043478260869565216,1,0,6.504109589041096
54984.0,0,1,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,3,11,0,61,2195,0,1,0,0,0,0,0,1,0,0,352,346,1,17,3,3,3,9,58.533029612756266,121.27350744291996,20.705882352941178,13,0.23529411764705882,1,1,6.013698630136986
42403.0,1,0,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,49,2359,0,1,0,0,0,0,0,0,0,1,39,36,0,5,5,1,1,7,6.034336583298007,12.247279323395531,7.8,9,0.2,0,1,6.463013698630137
55761.0,0,1,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,3,11,0,56,2225,0,0,0,1,0,0,0,1,0,0,152,120,1,10,1,2,2,5,24.93483146067416,31.35451087831543,15.2,10,0.2,1,1,6.095890410958904
37292.0,1,0,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,3,11,0,37,2596,0,0,0,1,0,0,0,1,0,0,394,328,0,19,4,4,3,11,55.39676425269645,133.9308192832398,20.736842105263158,14,0.2631578947368421,0,1,7.112328767123287
45576.0,0,0,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,3,11,1,75,2191,0,0,1,0,0,0,0,0,0,1,120,95,0,8,5,2,2,9,19.990871748060247,45.26474342954022,15.0,11,0.125,0,0,6.002739726027397
70321.0,0,0,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,3,11,1,73,2688,0,0,0,1,0,0,0,1,0,0,1185,994,0,25,5,5,5,15,160.90959821428572,493.5014597805296,47.4,10,0.04,0,0,7.364383561643836
58086.0,0,1,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,3,11,0,51,2684,1,0,0,0,0,0,0,0,0,1,777,762,0,23,1,5,4,10,105.6650521609538,193.30970782934187,33.78260869565217,19,0.08695652173913043,0,1,7.353424657534247
81795.0,0,0,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,3,11,0,68,2770,0,1,0,0,0,0,0,1,0,0,1294,1206,0,23,2,5,5,12,170.50902527075812,327.80029664455833,56.26086956521739,6,0.043478260869565216,0,0,7.589041095890411
28389.0,0,0,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,3,11,0,73,2745,0,0,0,1,0,0,1,0,0,0,20,12,0,4,3,1,1,5,2.6593806921675776,4.374828044925898,5.0,8,0.25,0,0,7.52054794520548
66835.0,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,74,2433,0,1,0,0,0,0,0,0,1,0,892,751,0,24,4,5,4,13,133.8183312782573,372.7863731803743,37.166666666666664,8,0.041666666666666664,0,0,6.6657534246575345
69901.0,0,1,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,3,11,0,51,2555,1,0,0,0,0,0,0,1,0,0,733,584,0,23,1,5,4,10,104.71428571428571,167.21816168327797,31.869565217391305,12,0.13043478260869565,0,1,7.0
80360.0,0,0,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,3,11,0,71,2642,0,1,0,0,0,0,0,0,0,1,2188,2145,3,15,3,3,5,11,302.2785768357305,584.8170915713123,145.86666666666667,6,0.13333333333333333,3,0,7.238356164383561
63342.0,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,1,59,2780,0,0,0,1,0,0,0,0,0,1,1080,1059,1,19,3,4,4,11,141.79856115107916,309.77839293047595,56.8421052631579,14,0.15789473684210525,1,1,7.616438356164384
44989.0,0,1,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,3,11,0,46,2814,0,1,0,0,0,0,0,1,0,0,263,157,0,16,4,3,3,10,34.1133617626155,81.32074117148744,16.4375,11,0.3125,0,1,7.7095890410958905
31859.0,1,0,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,40,2281,0,0,1,0,0,1,0,0,0,0,37,26,0,5,5,1,1,7,5.920648838228847,13.017917107310783,7.4,8,0.2,0,1,6.249315068493151
51569.0,0,1,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,3,11,1,71,2661,0,0,0,0,1,0,0,0,0,1,433,399,1,19,4,4,3,11,59.393085306275836,137.5374759100933,22.789473684210527,15,0.21052631578947367,1,1,7.2904109589041095
30372.0,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,3,11,0,49,2710,0,0,0,0,1,0,0,1,0,0,37,30,0,8,4,2,1,7,4.983394833948339,9.8508967647816,4.625,9,0.375,0,1,7.424657534246576
16014.0,1,1,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,3,11,0,41,2628,0,0,1,0,0,0,1,0,0,0,31,24,0,10,3,2,1,6,4.305555555555555,8.362305222770338,3.1,4,0.4,0,1,7.2
41120.0,1,1,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,3,11,0,52,2394,0,1,0,0,0,0,0,1,0,0,57,33,0,9,1,2,2,5,8.69047619047619,12.526371131022293,6.333333333333333,8,0.3333333333333333,0,1,6.558904109589041
39763.0,1,0,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,3,11,1,49,2488,0,0,1,0,0,0,0,0,1,0,151,135,0,10,5,2,2,9,22.15233118971061,52.12588713350509,15.1,14,0.2,0,1,6.816438356164384
38725.0,1,1,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,3,11,0,65,2209,0,1,0,0,0,0,0,0,0,1,40,35,0,7,3,2,1,6,6.609325486645541,11.333821013040273,5.714285714285714,5,0.2857142857142857,0,1,6.052054794520548
77981.0,1,0,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,3,11,0,48,2558,0,1,0,0,0,0,0,1,0,0,604,544,0,21,2,4,4,10,86.1845191555903,155.48440383249556,28.761904761904763,12,0.14285714285714285,0,1,7.008219178082192
62905.0,0,1,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,3,11,0,56,2451,0,1,0,0,0,1,0,0,0,0,563,504,0,20,2,4,3,9,83.84128926968584,161.30142333068522,28.15,11,0.15,0,1,6.715068493150685
13533.0,1,0,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,41,2635,1,0,0,0,0,1,0,0,0,0,31,14,0,7,3,2,1,6,4.294117647058823,7.716701902748415,4.428571428571429,9,0.2857142857142857,0,1,7.219178082191781
59481.0,0,1,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,3,11,0,45,2408,0,0,0,1,0,0,0,1,0,0,403,345,0,16,3,3,3,9,61.0859634551495,127.8399925820829,25.1875,5,0.125,0,1,6.597260273972603
72117.0,0,1,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,3,11,0,43,2472,0,1,0,0,0,0,0,1,0,0,1023,973,0,26,4,5,4,13,151.04975728155338,401.5219763678783,39.34615384615385,14,0.038461538461538464,0,1,6.772602739726027
21955.0,1,0,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,3,11,0,34,2454,0,1,0,0,0,1,0,0,0,0,44,33,0,8,1,2,2,5,6.5444172779136105,9.173252970944446,5.5,8,0.25,0,1,6.723287671232876
67131.0,0,1,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,3,11,0,64,2619,0,1,0,0,0,0,0,1,0,0,914,852,0,26,2,5,4,11,127.38067964872089,260.14743454685913,35.15384615384615,15,0.11538461538461539,0,1,7.175342465753425
36802.0,1,0,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0,40,2172,0,0,1,0,0,0,0,0,0,1,19,18,0,5,4,1,1,6,3.192909760589319,6.300315242882377,3.8,6,0.2,0,1,5.950684931506849
71853.0,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,38,2576,0,0,0,1,0,0,0,1,0,0,1117,1085,0,17,4,3,5,12,158.27057453416148,376.9940394118857,65.70588235294117,3,0.058823529411764705,0,0,7.057534246575343
28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,59,2173,0,1,0,0,0,0,1,0,0,0,33,23,0,6,1,1,1,3,5.543028071790152,7.528726406175867,5.5,8,0.16666666666666666,0,0,5.953424657534247
47808.0,0,1,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,3,11,0,45,2411,0,1,0,0,0,0,0,0,1,0,152,80,1,10,4,2,2,8,23.011198672749895,48.13054098711888,15.2,10,0.2,1,1,6.605479452054794
25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,46,2808,1,0,0,0,0,0,0,0,0,1,90,79,0,9,5,2,2,9,11.698717948717947,26.151045337091844,10.0,12,0.3333333333333333,0,1,7.693150684931507
51012.0,0,0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,3,11,0,74,2596,0,1,0,0,0,0,0,0,0,1,185,161,0,10,1,2,3,6,26.011171032357474,36.27021640781629,18.5,10,0.1,0,0,7.112328767123287
70596.0,0,0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,3,11,0,35,2791,0,0,1,0,0,0,0,1,0,0,942,916,0,21,2,4,4,10,123.19240415621641,240.77068418598085,44.857142857142854,5,0.047619047619047616,0,0,7.646575342465753
85431.0,0,0,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,3,11,0,68,2545,0,0,0,1,0,0,0,0,0,1,1112,1059,0,17,3,3,5,11,159.48133595284872,323.68304971402705,65.41176470588235,2,0.058823529411764705,0,0,6.972602739726027
42664.0,0,1,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,53,2262,0,1,0,0,0,0,0,1,0,0,24,24,0,5,3,1,1,5,3.872679045092838,6.724651985277486,4.8,7,0.2,0,1,6.197260273972603
42586.0,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,65,2767,0,0,0,1,0,0,0,1,0,0,252,252,0,16,5,3,3,11,33.241778099024216,87.99661672490109,15.75,12,0.3125,0,1,7.580821917808219
29760.0,1,0,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,3,11,0,35,2828,0,0,1,0,0,0,0,1,0,0,148,131,0,12,1,3,2,6,19.101838755304104,27.394109842877977,12.333333333333334,11,0.3333333333333333,0,1,7.747945205479452
28973.0,0,0,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,3,11,0,43,2783,0,1,0,0,0,0,0,0,0,1,257,245,0,13,2,3,3,8,33.70643190801294,61.63280854403869,19.76923076923077,13,0.15384615384615385,0,0,7.624657534246575
39435.0,1,0,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,3,11,0,47,2486,0,0,0,1,0,0,0,0,0,1,89,76,0,7,5,2,2,9,13.067176186645213,27.933122691677575,12.714285714285714,10,0.14285714285714285,0,1,6.810958904109589
